period,country,indicator,breakdown,unit,value,flags
desi_2018,IT,desi_2a3,total_pophh,pc_hh_all,21.710974,""
desi_2018,LT,desi_2a3,total_pophh,pc_hh_all,54.407745,""
desi_2018,LU,desi_2a3,total_pophh,pc_hh_all,57.184147,""
desi_2018,LV,desi_2a3,total_pophh,pc_hh_all,85.689855,""
desi_2018,MT,desi_2a3,total_pophh,pc_hh_all,23,""
desi_2018,NL,desi_2a3,total_pophh,pc_hh_all,31.888015,""
desi_2018,PL,desi_2a3,total_pophh,pc_hh_all,21.2797,""
desi_2018,PT,desi_2a3,total_pophh,pc_hh_all,63.630107,""
desi_2018,RO,desi_2a3,total_pophh,pc_hh_all,60.965118,""
desi_2018,SE,desi_2a3,total_pophh,pc_hh_all,66.387188,""
desi_2018,SI,desi_2a3,total_pophh,pc_hh_all,52.16446,""
desi_2018,SK,desi_2a3,total_pophh,pc_hh_all,41.24999,""
desi_2018,EU,desi_2a3,total_pophh,pc_hh_all,29.16174,""
desi_2023,AT,desi_2a3,total_pophh,pc_hh_all,54.833832,""
desi_2023,BE,desi_2a3,total_pophh,pc_hh_all,78.280363,""
desi_2023,BG,desi_2a3,total_pophh,pc_hh_all,85.614424,""
desi_2023,CY,desi_2a3,total_pophh,pc_hh_all,60,""
desi_2023,CZ,desi_2a3,total_pophh,pc_hh_all,53.210581,""
desi_2023,DE,desi_2a3,total_pophh,pc_hh_all,70.14,""
desi_2023,DK,desi_2a3,total_pophh,pc_hh_all,96.282043,""
desi_2023,EE,desi_2a3,total_pophh,pc_hh_all,79.202244,""
desi_2023,EL,desi_2a3,total_pophh,pc_hh_all,27.847059,""
desi_2023,ES,desi_2a3,total_pophh,pc_hh_all,93.292395,""
desi_2023,FI,desi_2a3,total_pophh,pc_hh_all,70.765159,""
desi_2023,FR,desi_2a3,total_pophh,pc_hh_all,73.254556,""
desi_2023,HR,desi_2a3,total_pophh,pc_hh_all,61.476106,""
desi_2023,HU,desi_2a3,total_pophh,pc_hh_all,80.269106,""
desi_2023,IE,desi_2a3,total_pophh,pc_hh_all,83.815229,""
desi_2023,IT,desi_2a3,total_pophh,pc_hh_all,53.711603,""
desi_2023,LT,desi_2a3,total_pophh,pc_hh_all,78.018238,""
desi_2023,LU,desi_2a3,total_pophh,pc_hh_all,93.3,""
desi_2023,LV,desi_2a3,total_pophh,pc_hh_all,91.5042,""
desi_2023,MT,desi_2a3,total_pophh,pc_hh_all,100,""
desi_2023,NL,desi_2a3,total_pophh,pc_hh_all,97.849931,""
desi_2023,PL,desi_2a3,total_pophh,pc_hh_all,70.73063,""
desi_2023,PT,desi_2a3,total_pophh,pc_hh_all,93.017402,""
desi_2023,RO,desi_2a3,total_pophh,pc_hh_all,95.586378,""
desi_2023,SE,desi_2a3,total_pophh,pc_hh_all,84.55016,""
desi_2023,SI,desi_2a3,total_pophh,pc_hh_all,75.524696,""
desi_2023,SK,desi_2a3,total_pophh,pc_hh_all,71.310924,""
desi_2023,EU,desi_2a3,total_pophh,pc_hh_all,73.42177,""
desi_2022,AT,desi_2a4,total_pophh,pc_hh_all,26.622352,""
desi_2022,BE,desi_2a4,total_pophh,pc_hh_all,9.68288,""
desi_2022,BG,desi_2a4,total_pophh,pc_hh_all,84.739312,""
desi_2022,CY,desi_2a4,total_pophh,pc_hh_all,41.432273,""
desi_2022,CZ,desi_2a4,total_pophh,pc_hh_all,35.773104,""
desi_2022,DE,desi_2a4,total_pophh,pc_hh_all,15.427369,""
desi_2022,DK,desi_2a4,total_pophh,pc_hh_all,74.108626,""
desi_2022,EE,desi_2a4,total_pophh,pc_hh_all,73.40332,""
desi_2022,EL,desi_2a4,total_pophh,pc_hh_all,19.81282,""
desi_2022,ES,desi_2a4,total_pophh,pc_hh_all,88.926841,""
desi_2022,FI,desi_2a4,total_pophh,pc_hh_all,40.018482,""
desi_2022,FR,desi_2a4,total_pophh,pc_hh_all,63.382096,""
desi_2022,HR,desi_2a4,total_pophh,pc_hh_all,38.744979,""
desi_2022,HU,desi_2a4,total_pophh,pc_hh_all,64.161317,""
desi_2022,IE,desi_2a4,total_pophh,pc_hh_all,62.239235,""
desi_2022,IT,desi_2a4,total_pophh,pc_hh_all,44.162492,""
desi_2022,LT,desi_2a4,total_pophh,pc_hh_all,78.160098,""
desi_2022,LU,desi_2a4,total_pophh,pc_hh_all,75.2,""
desi_2022,LV,desi_2a4,total_pophh,pc_hh_all,89.469217,""
desi_2022,MT,desi_2a4,total_pophh,pc_hh_all,48,""
desi_2022,NL,desi_2a4,total_pophh,pc_hh_all,51.943671,""
desi_2022,PL,desi_2a4,total_pophh,pc_hh_all,51.922987,""
desi_2022,PT,desi_2a4,total_pophh,pc_hh_all,87.645279,""
desi_2022,RO,desi_2a4,total_pophh,pc_hh_all,87.086493,""
desi_2022,SE,desi_2a4,total_pophh,pc_hh_all,82.479863,""
desi_2022,SI,desi_2a4,total_pophh,pc_hh_all,72.451979,""
desi_2022,SK,desi_2a4,total_pophh,pc_hh_all,62.284675,""
desi_2022,EU,desi_2a4,total_pophh,pc_hh_all,49.951333,""
desi_2021,AT,desi_2a4,total_pophh,pc_hh_all,20.541709,""
desi_2021,BE,desi_2a4,total_pophh,pc_hh_all,6.512551,""
desi_2021,BG,desi_2a4,total_pophh,pc_hh_all,75.244706,""
desi_2021,CY,desi_2a4,total_pophh,pc_hh_all,26.18518,""
desi_2021,CZ,desi_2a4,total_pophh,pc_hh_all,33.30882,""
desi_2021,DE,desi_2a4,total_pophh,pc_hh_all,13.806875,""
desi_2021,DK,desi_2a4,total_pophh,pc_hh_all,70.147169,""
desi_2021,EE,desi_2a4,total_pophh,pc_hh_all,70.884911,""
desi_2021,EL,desi_2a4,total_pophh,pc_hh_all,10.170277,""
desi_2021,ES,desi_2a4,total_pophh,pc_hh_all,84.933451,""
desi_2021,FI,desi_2a4,total_pophh,pc_hh_all,37.725318,""
desi_2021,FR,desi_2a4,total_pophh,pc_hh_all,52.585751,""
desi_2021,HR,desi_2a4,total_pophh,pc_hh_all,35.561523,""
desi_2021,HU,desi_2a4,total_pophh,pc_hh_all,48.574983,""
desi_2021,IE,desi_2a4,total_pophh,pc_hh_all,47.684057,""
desi_2021,IT,desi_2a4,total_pophh,pc_hh_all,33.731092,""
desi_2021,LT,desi_2a4,total_pophh,pc_hh_all,67.050963,""
desi_2021,LU,desi_2a4,total_pophh,pc_hh_all,72.1,""
desi_2021,LV,desi_2a4,total_pophh,pc_hh_all,88.079903,""
desi_2021,MT,desi_2a4,total_pophh,pc_hh_all,41.049448,""
desi_2021,NL,desi_2a4,total_pophh,pc_hh_all,35.586019,""
desi_2021,PL,desi_2a4,total_pophh,pc_hh_all,44.60275,""
desi_2021,PT,desi_2a4,total_pophh,pc_hh_all,82.326732,""
desi_2021,RO,desi_2a4,total_pophh,pc_hh_all,75.943101,""
desi_2021,SE,desi_2a4,total_pophh,pc_hh_all,80.460939,""
desi_2021,SI,desi_2a4,total_pophh,pc_hh_all,65.575665,""
desi_2021,SK,desi_2a4,total_pophh,pc_hh_all,49.180521,""
desi_2021,EU,desi_2a4,total_pophh,pc_hh_all,42.979284,""
desi_2020,AT,desi_2a4,total_pophh,pc_hh_all,13.771518,""
desi_2020,BE,desi_2a4,total_pophh,pc_hh_all,3.570295,""
desi_2020,BG,desi_2a4,total_pophh,pc_hh_all,65.244706,""
desi_2020,CY,desi_2a4,total_pophh,pc_hh_all,10.144873,""
desi_2020,CZ,desi_2a4,total_pophh,pc_hh_all,29.26855,""
desi_2020,DE,desi_2a4,total_pophh,pc_hh_all,10.503267,""
desi_2020,DK,desi_2a4,total_pophh,pc_hh_all,66.864442,""
desi_2020,EE,desi_2a4,total_pophh,pc_hh_all,57.447809,""
desi_2020,EL,desi_2a4,total_pophh,pc_hh_all,7.053332,""
desi_2020,ES,desi_2a4,total_pophh,pc_hh_all,80.361,""
desi_2020,FI,desi_2a4,total_pophh,pc_hh_all,35.22183,""
desi_2020,FR,desi_2a4,total_pophh,pc_hh_all,43.763715,""
desi_2020,HR,desi_2a4,total_pophh,pc_hh_all,30.973499,""
desi_2020,HU,desi_2a4,total_pophh,pc_hh_all,42.574893,""
desi_2020,IE,desi_2a4,total_pophh,pc_hh_all,35.36821,""
desi_2020,IT,desi_2a4,total_pophh,pc_hh_all,29.967117,""
desi_2020,LT,desi_2a4,total_pophh,pc_hh_all,61.016107,""
desi_2020,LU,desi_2a4,total_pophh,pc_hh_all,67.5,""
desi_2020,LV,desi_2a4,total_pophh,pc_hh_all,88.060878,""
desi_2020,MT,desi_2a4,total_pophh,pc_hh_all,39.2,""
desi_2020,NL,desi_2a4,total_pophh,pc_hh_all,34.35149,""
desi_2020,PL,desi_2a4,total_pophh,pc_hh_all,38.284396,""
desi_2020,PT,desi_2a4,total_pophh,pc_hh_all,76.560519,""
desi_2020,RO,desi_2a4,total_pophh,pc_hh_all,68.146103,""
desi_2020,SE,desi_2a4,total_pophh,pc_hh_all,77.072062,""
desi_2020,SI,desi_2a4,total_pophh,pc_hh_all,63.793086,""
desi_2020,SK,desi_2a4,total_pophh,pc_hh_all,44.300313,""
desi_2020,EU,desi_2a4,total_pophh,pc_hh_all,37.842647,""
desi_2019,AT,desi_2a4,total_pophh,pc_hh_all,13.033364,""
desi_2019,BE,desi_2a4,total_pophh,pc_hh_all,1.39777,""
desi_2019,BG,desi_2a4,total_pophh,pc_hh_all,54.244706,""
desi_2019,CY,desi_2a4,total_pophh,pc_hh_all,0.5,""
desi_2019,CZ,desi_2a4,total_pophh,pc_hh_all,28.291598,""
desi_2019,DE,desi_2a4,total_pophh,pc_hh_all,8.5,""
desi_2019,DK,desi_2a4,total_pophh,pc_hh_all,64.362018,""
desi_2019,EE,desi_2a4,total_pophh,pc_hh_all,54.188084,""
desi_2019,EL,desi_2a4,total_pophh,pc_hh_all,0.385948,""
desi_2019,ES,desi_2a4,total_pophh,pc_hh_all,77.389018,""
desi_2019,FI,desi_2a4,total_pophh,pc_hh_all,31.426256,""
desi_2019,FR,desi_2a4,total_pophh,pc_hh_all,37.783426,""
desi_2019,HR,desi_2a4,total_pophh,pc_hh_all,23.386593,""
desi_2019,HU,desi_2a4,total_pophh,pc_hh_all,35.91338,""
desi_2019,IE,desi_2a4,total_pophh,pc_hh_all,12.933086,""
desi_2019,IT,desi_2a4,total_pophh,pc_hh_all,23.853563,""
desi_2019,LT,desi_2a4,total_pophh,pc_hh_all,60.579919,""
desi_2019,LU,desi_2a4,total_pophh,pc_hh_all,63.400028,""
desi_2019,LV,desi_2a4,total_pophh,pc_hh_all,87.803138,""
desi_2019,MT,desi_2a4,total_pophh,pc_hh_all,31.6,""
desi_2019,NL,desi_2a4,total_pophh,pc_hh_all,32.2,""
desi_2019,PL,desi_2a4,total_pophh,pc_hh_all,29.119089,""
desi_2019,PT,desi_2a4,total_pophh,pc_hh_all,70.164083,""
desi_2019,RO,desi_2a4,total_pophh,pc_hh_all,62.749489,""
desi_2019,SE,desi_2a4,total_pophh,pc_hh_all,72.248499,""
desi_2019,SI,desi_2a4,total_pophh,pc_hh_all,61.081782,""
desi_2019,SK,desi_2a4,total_pophh,pc_hh_all,42.91256,""
desi_2019,EU,desi_2a4,total_pophh,pc_hh_all,33.294327,""
desi_2018,AT,desi_2a4,total_pophh,pc_hh_all,12.44338,""
desi_2018,BE,desi_2a4,total_pophh,pc_hh_all,0.837992,""
desi_2018,BG,desi_2a4,total_pophh,pc_hh_all,45.244706,""
desi_2018,CY,desi_2a4,total_pophh,pc_hh_all,0,""
desi_2018,CZ,desi_2a4,total_pophh,pc_hh_all,25.871218,""
desi_2018,DE,desi_2a4,total_pophh,pc_hh_all,7.3,""
desi_2018,DK,desi_2a4,total_pophh,pc_hh_all,62.650153,""
desi_2018,EE,desi_2a4,total_pophh,pc_hh_all,50.707367,""
desi_2018,EL,desi_2a4,total_pophh,pc_hh_all,0.384384,""
desi_2018,ES,desi_2a4,total_pophh,pc_hh_all,71.400149,""
desi_2018,FI,desi_2a4,total_pophh,pc_hh_all,31.69511,""
desi_2018,FR,desi_2a4,total_pophh,pc_hh_all,28.257232,""
desi_2018,HR,desi_2a4,total_pophh,pc_hh_all,17.763355,""
desi_2018,HU,desi_2a4,total_pophh,pc_hh_all,29.815293,""
desi_2018,IE,desi_2a4,total_pophh,pc_hh_all,8.307954,""
desi_2018,IT,desi_2a4,total_pophh,pc_hh_all,21.710974,""
desi_2018,LT,desi_2a4,total_pophh,pc_hh_all,54.407745,""
desi_2018,LU,desi_2a4,total_pophh,pc_hh_all,57.184147,""
desi_2018,LV,desi_2a4,total_pophh,pc_hh_all,85.689855,""
desi_2018,MT,desi_2a4,total_pophh,pc_hh_all,23,""
desi_2018,NL,desi_2a4,total_pophh,pc_hh_all,31.888015,""
desi_2018,PL,desi_2a4,total_pophh,pc_hh_all,21.2797,""
desi_2018,PT,desi_2a4,total_pophh,pc_hh_all,63.630107,""
desi_2018,RO,desi_2a4,total_pophh,pc_hh_all,60.965118,""
desi_2018,SE,desi_2a4,total_pophh,pc_hh_all,66.387188,""
desi_2018,SI,desi_2a4,total_pophh,pc_hh_all,52.16446,""
desi_2018,SK,desi_2a4,total_pophh,pc_hh_all,41.24999,""
desi_2018,EU,desi_2a4,total_pophh,pc_hh_all,29.16174,""
desi_2023,AT,desi_2a4,total_pophh,pc_hh_all,36.623647,""
desi_2023,BE,desi_2a4,total_pophh,pc_hh_all,17.16332,""
desi_2023,BG,desi_2a4,total_pophh,pc_hh_all,85.614424,""
desi_2023,CY,desi_2a4,total_pophh,pc_hh_all,60,""
desi_2023,CZ,desi_2a4,total_pophh,pc_hh_all,37.438338,""
desi_2023,DE,desi_2a4,total_pophh,pc_hh_all,19.319799,""
desi_2023,DK,desi_2a4,total_pophh,pc_hh_all,77.8554,""
desi_2023,EE,desi_2a4,total_pophh,pc_hh_all,79.202244,""
desi_2023,EL,desi_2a4,total_pophh,pc_hh_all,27.847059,""
desi_2023,ES,desi_2a4,total_pophh,pc_hh_all,91.019957,""
desi_2023,FI,desi_2a4,total_pophh,pc_hh_all,50.342343,""
desi_2023,FR,desi_2a4,total_pophh,pc_hh_all,73.254556,""
desi_2023,HR,desi_2a4,total_pophh,pc_hh_all,53.949185,""
desi_2023,HU,desi_2a4,total_pophh,pc_hh_all,70.085286,""
desi_2023,IE,desi_2a4,total_pophh,pc_hh_all,72.065015,""
desi_2023,IT,desi_2a4,total_pophh,pc_hh_all,53.711603,""
desi_2023,LT,desi_2a4,total_pophh,pc_hh_all,78.018238,""
desi_2023,LU,desi_2a4,total_pophh,pc_hh_all,76.2,""
desi_2023,LV,desi_2a4,total_pophh,pc_hh_all,90.522584,""
desi_2023,MT,desi_2a4,total_pophh,pc_hh_all,56.24,""
desi_2023,NL,desi_2a4,total_pophh,pc_hh_all,63.421589,""
desi_2023,PL,desi_2a4,total_pophh,pc_hh_all,59.527122,""
desi_2023,PT,desi_2a4,total_pophh,pc_hh_all,90.797003,""
desi_2023,RO,desi_2a4,total_pophh,pc_hh_all,95.586378,""
desi_2023,SE,desi_2a4,total_pophh,pc_hh_all,84.486246,""
desi_2023,SI,desi_2a4,total_pophh,pc_hh_all,75.524696,""
desi_2023,SK,desi_2a4,total_pophh,pc_hh_all,66.893764,""
desi_2023,EU,desi_2a4,total_pophh,pc_hh_all,56.496462,""
desi_2022,AT,desi_2b1,ind_total,pc_ind,90.9357,""
desi_2022,BE,desi_2b1,ind_total,pc_ind,90.2022,""
desi_2022,BG,desi_2b1,ind_total,pc_ind,73.4908,""
desi_2022,CY,desi_2b1,ind_total,pc_ind,90.6592,""
desi_2022,CZ,desi_2b1,ind_total,pc_ind,85.3578,""
desi_2022,DE,desi_2b1,ind_total,pc_ind,86.7479,""
desi_2022,DK,desi_2b1,ind_total,pc_ind,97.0857,""
desi_2022,EE,desi_2b1,ind_total,pc_ind,87.3242,""
desi_2022,EL,desi_2b1,ind_total,pc_ind,76.4608,""
desi_2022,ES,desi_2b1,ind_total,pc_ind,93.8921,""
desi_2022,FI,desi_2b1,ind_total,pc_ind,96.251,""
desi_2022,FR,desi_2b1,ind_total,pc_ind,87.6092,""
desi_2022,HR,desi_2b1,ind_total,pc_ind,80.9368,""
desi_2022,HU,desi_2b1,ind_total,pc_ind,84.3654,""
desi_2022,IE,desi_2b1,ind_total,pc_ind,98.3865,""
desi_2022,IT,desi_2b1,ind_total,pc_ind,79.5598,""
desi_2022,LT,desi_2b1,ind_total,pc_ind,84.8432,""
desi_2022,LU,desi_2b1,ind_total,pc_ind,95.8542,""
desi_2022,LV,desi_2b1,ind_total,pc_ind,85.9701,""
desi_2022,MT,desi_2b1,ind_total,pc_ind,86.8292,""
desi_2022,NL,desi_2b1,ind_total,pc_ind,93.9957,""
desi_2022,PL,desi_2b1,ind_total,pc_ind,83.753,""
desi_2022,PT,desi_2b1,ind_total,pc_ind,81.6392,""
desi_2022,RO,desi_2b1,ind_total,pc_ind,82.408,""
desi_2022,SE,desi_2b1,ind_total,pc_ind,94.9996,""
desi_2022,SI,desi_2b1,ind_total,pc_ind,87.2661,""
desi_2022,SK,desi_2b1,ind_total,pc_ind,86.3445,""
desi_2022,EU,desi_2b1,ind_total,pc_ind,86.5331,""
desi_2021,AT,desi_2b1,ind_total,pc_ind,84.1075,""
desi_2021,BE,desi_2b1,ind_total,pc_ind,84.3474,""
desi_2021,BG,desi_2b1,ind_total,pc_ind,60.3667,""
desi_2021,CY,desi_2b1,ind_total,pc_ind,83.6455,""
desi_2021,CZ,desi_2b1,ind_total,pc_ind,78.0383,""
desi_2021,DE,desi_2b1,ind_total,pc_ind,89.0106,""
desi_2021,DK,desi_2b1,ind_total,pc_ind,95.2144,""
desi_2021,EE,desi_2b1,ind_total,pc_ind,83.7396,""
desi_2021,EL,desi_2b1,ind_total,pc_ind,66.963,""
desi_2021,ES,desi_2b1,ind_total,pc_ind,84.8334,""
desi_2021,FI,desi_2b1,ind_total,pc_ind,91.5396,""
desi_2021,FR,desi_2b1,ind_total,pc_ind,82.4375,""
desi_2021,HR,desi_2b1,ind_total,pc_ind,69.8024,""
desi_2021,HU,desi_2b1,ind_total,pc_ind,70.5729,""
desi_2021,IE,desi_2b1,ind_total,pc_ind,80.586,""
desi_2021,IT,desi_2b1,ind_total,pc_ind,69.5592,""
desi_2021,LT,desi_2b1,ind_total,pc_ind,74.3394,""
desi_2021,LU,desi_2b1,ind_total,pc_ind,94.1548,""
desi_2021,LV,desi_2b1,ind_total,pc_ind,73.7461,""
desi_2021,MT,desi_2b1,ind_total,pc_ind,79.1331,""
desi_2021,NL,desi_2b1,ind_total,pc_ind,90.4833,""
desi_2021,PL,desi_2b1,ind_total,pc_ind,72.9989,""
desi_2021,PT,desi_2b1,ind_total,pc_ind,72.2921,""
desi_2021,RO,desi_2b1,ind_total,pc_ind,64.8896,""
desi_2021,SE,desi_2b1,ind_total,pc_ind,90.3246,""
desi_2021,SI,desi_2b1,ind_total,pc_ind,74.9286,""
desi_2021,SK,desi_2b1,ind_total,pc_ind,74.6002,""
desi_2021,EU,desi_2b1,ind_total,pc_ind,79.7042,""
desi_2020,AT,desi_2b1,ind_total,pc_ind,84.1075,""
desi_2020,BE,desi_2b1,ind_total,pc_ind,84.3474,""
desi_2020,BG,desi_2b1,ind_total,pc_ind,60.3667,""
desi_2020,CY,desi_2b1,ind_total,pc_ind,83.6455,""
desi_2020,CZ,desi_2b1,ind_total,pc_ind,78.0383,""
desi_2020,DE,desi_2b1,ind_total,pc_ind,89.0106,""
desi_2020,DK,desi_2b1,ind_total,pc_ind,95.2144,""
desi_2020,EE,desi_2b1,ind_total,pc_ind,83.7396,""
desi_2020,EL,desi_2b1,ind_total,pc_ind,66.963,""
desi_2020,ES,desi_2b1,ind_total,pc_ind,84.8334,""
desi_2020,FI,desi_2b1,ind_total,pc_ind,91.5396,""
desi_2020,FR,desi_2b1,ind_total,pc_ind,82.4375,""
desi_2020,HR,desi_2b1,ind_total,pc_ind,69.8024,""
desi_2020,HU,desi_2b1,ind_total,pc_ind,70.5729,""
desi_2020,IE,desi_2b1,ind_total,pc_ind,80.586,""
desi_2020,IT,desi_2b1,ind_total,pc_ind,69.5592,""
desi_2020,LT,desi_2b1,ind_total,pc_ind,74.3394,""
desi_2020,LU,desi_2b1,ind_total,pc_ind,94.1548,""
desi_2020,LV,desi_2b1,ind_total,pc_ind,73.7461,""
desi_2020,MT,desi_2b1,ind_total,pc_ind,79.1331,""
desi_2020,NL,desi_2b1,ind_total,pc_ind,90.4833,""
desi_2020,PL,desi_2b1,ind_total,pc_ind,72.9989,""
desi_2020,PT,desi_2b1,ind_total,pc_ind,72.2921,""
desi_2020,RO,desi_2b1,ind_total,pc_ind,64.8896,""
desi_2020,SE,desi_2b1,ind_total,pc_ind,90.3246,""
desi_2020,SI,desi_2b1,ind_total,pc_ind,74.9286,""
desi_2020,SK,desi_2b1,ind_total,pc_ind,74.6002,""
desi_2020,EU,desi_2b1,ind_total,pc_ind,79.7042,""
desi_2019,AT,desi_2b1,ind_total,pc_ind,84.1075,""
desi_2019,BE,desi_2b1,ind_total,pc_ind,84.3474,""
desi_2019,BG,desi_2b1,ind_total,pc_ind,60.3667,""
desi_2019,CY,desi_2b1,ind_total,pc_ind,83.6455,""
desi_2019,CZ,desi_2b1,ind_total,pc_ind,78.0383,""
desi_2019,DE,desi_2b1,ind_total,pc_ind,89.0106,""
desi_2019,DK,desi_2b1,ind_total,pc_ind,95.2144,""
desi_2019,EE,desi_2b1,ind_total,pc_ind,83.7396,""
desi_2019,EL,desi_2b1,ind_total,pc_ind,66.963,""
desi_2019,ES,desi_2b1,ind_total,pc_ind,84.8334,""
desi_2019,FI,desi_2b1,ind_total,pc_ind,91.5396,""
desi_2019,FR,desi_2b1,ind_total,pc_ind,82.4375,""
desi_2019,HR,desi_2b1,ind_total,pc_ind,69.8024,""
desi_2019,HU,desi_2b1,ind_total,pc_ind,70.5729,""
desi_2019,IE,desi_2b1,ind_total,pc_ind,80.586,""
desi_2019,IT,desi_2b1,ind_total,pc_ind,69.5592,""
desi_2019,LT,desi_2b1,ind_total,pc_ind,74.3394,""
desi_2019,LU,desi_2b1,ind_total,pc_ind,94.1548,""
desi_2019,LV,desi_2b1,ind_total,pc_ind,73.7461,""
desi_2019,MT,desi_2b1,ind_total,pc_ind,79.1331,""
desi_2019,NL,desi_2b1,ind_total,pc_ind,90.4833,""
desi_2019,PL,desi_2b1,ind_total,pc_ind,72.9989,""
desi_2019,PT,desi_2b1,ind_total,pc_ind,72.2921,""
desi_2019,RO,desi_2b1,ind_total,pc_ind,64.8896,""
desi_2019,SE,desi_2b1,ind_total,pc_ind,90.3246,""
desi_2019,SI,desi_2b1,ind_total,pc_ind,74.9286,""
desi_2019,SK,desi_2b1,ind_total,pc_ind,74.6002,""
desi_2019,EU,desi_2b1,ind_total,pc_ind,79.7042,""
desi_2018,AT,desi_2b1,ind_total,pc_ind,79.4314,""
desi_2018,BE,desi_2b1,ind_total,pc_ind,82.0937,""
desi_2018,BG,desi_2b1,ind_total,pc_ind,49.0036,""
desi_2018,CY,desi_2b1,ind_total,pc_ind,74.672,""
desi_2018,CZ,desi_2b1,ind_total,pc_ind,66.3726,""
desi_2018,DE,desi_2b1,ind_total,pc_ind,84.265,""
desi_2018,DK,desi_2b1,ind_total,pc_ind,93.0198,""
desi_2018,EE,desi_2b1,ind_total,pc_ind,79.2182,""
desi_2018,EL,desi_2b1,ind_total,pc_ind,60.877,""
desi_2018,ES,desi_2b1,ind_total,pc_ind,78.5831,""
desi_2018,FI,desi_2b1,ind_total,pc_ind,89.4916,""
desi_2018,FR,desi_2b1,ind_total,pc_ind,77.0952,""
desi_2018,HR,desi_2b1,ind_total,pc_ind,68.4779,""
desi_2018,HU,desi_2b1,ind_total,pc_ind,69.5341,""
desi_2018,IE,desi_2b1,ind_total,pc_ind,79.9525,""
desi_2018,IT,desi_2b1,ind_total,pc_ind,60.4969,""
desi_2018,LT,desi_2b1,ind_total,pc_ind,64.4412,""
desi_2018,LU,desi_2b1,ind_total,pc_ind,93.7993,""
desi_2018,LV,desi_2b1,ind_total,pc_ind,67.0314,""
desi_2018,MT,desi_2b1,ind_total,pc_ind,75.4912,""
desi_2018,NL,desi_2b1,ind_total,pc_ind,90.794,""
desi_2018,PL,desi_2b1,ind_total,pc_ind,64.2194,""
desi_2018,PT,desi_2b1,ind_total,pc_ind,66.9883,""
desi_2018,RO,desi_2b1,ind_total,pc_ind,47.295,""
desi_2018,SE,desi_2b1,ind_total,pc_ind,88.7751,""
desi_2018,SI,desi_2b1,ind_total,pc_ind,68.381,""
desi_2018,SK,desi_2b1,ind_total,pc_ind,72.7,""
desi_2018,EU,desi_2b1,ind_total,pc_ind,73.2979,""
desi_2023,AT,desi_2b1,ind_total,pc_ind,90.94,""
desi_2023,BE,desi_2b1,ind_total,pc_ind,90.2,""
desi_2023,BG,desi_2b1,ind_total,pc_ind,73.49,""
desi_2023,CY,desi_2b1,ind_total,pc_ind,90.66,""
desi_2023,CZ,desi_2b1,ind_total,pc_ind,85.36,""
desi_2023,DE,desi_2b1,ind_total,pc_ind,86.75,""
desi_2023,DK,desi_2b1,ind_total,pc_ind,97.09,""
desi_2023,EE,desi_2b1,ind_total,pc_ind,87.32,""
desi_2023,EL,desi_2b1,ind_total,pc_ind,76.46,""
desi_2023,ES,desi_2b1,ind_total,pc_ind,93.89,""
desi_2023,FI,desi_2b1,ind_total,pc_ind,96.25,""
desi_2023,FR,desi_2b1,ind_total,pc_ind,87.61,""
desi_2023,HR,desi_2b1,ind_total,pc_ind,80.94,""
desi_2023,HU,desi_2b1,ind_total,pc_ind,84.37,""
desi_2023,IE,desi_2b1,ind_total,pc_ind,98.39,""
desi_2023,IT,desi_2b1,ind_total,pc_ind,79.56,""
desi_2023,LT,desi_2b1,ind_total,pc_ind,84.84,""
desi_2023,LU,desi_2b1,ind_total,pc_ind,95.85,""
desi_2023,LV,desi_2b1,ind_total,pc_ind,85.97,""
desi_2023,MT,desi_2b1,ind_total,pc_ind,86.83,""
desi_2023,NL,desi_2b1,ind_total,pc_ind,94,""
desi_2023,PL,desi_2b1,ind_total,pc_ind,83.75,""
desi_2023,PT,desi_2b1,ind_total,pc_ind,81.64,""
desi_2023,RO,desi_2b1,ind_total,pc_ind,82.41,""
desi_2023,SE,desi_2b1,ind_total,pc_ind,95,""
desi_2023,SI,desi_2b1,ind_total,pc_ind,87.27,""
desi_2023,SK,desi_2b1,ind_total,pc_ind,86.34,""
desi_2023,EU,desi_2b1,ind_total,pc_ind,86.53,""
desi_2022,AT,desi_2b2,total_pophh,pc_hh_all,76.801596,""
desi_2022,BE,desi_2b2,total_pophh,pc_hh_all,4.246236,""
desi_2022,BG,desi_2b2,total_pophh,pc_hh_all,40.091309,""
desi_2022,CY,desi_2b2,total_pophh,pc_hh_all,74.955926,""
desi_2022,CZ,desi_2b2,total_pophh,pc_hh_all,49.387986,""
desi_2022,DE,desi_2b2,total_pophh,pc_hh_all,86.512099,""
desi_2022,DK,desi_2b2,total_pophh,pc_hh_all,98,""
desi_2022,EE,desi_2b2,total_pophh,pc_hh_all,18.315,""
desi_2022,EL,desi_2b2,total_pophh,pc_hh_all,66.101585,""
desi_2022,ES,desi_2b2,total_pophh,pc_hh_all,58.889125,""
desi_2022,FI,desi_2b2,total_pophh,pc_hh_all,71.568452,""
desi_2022,FR,desi_2b2,total_pophh,pc_hh_all,74.408932,""
desi_2022,HR,desi_2b2,total_pophh,pc_hh_all,33.810818,""
desi_2022,HU,desi_2b2,total_pophh,pc_hh_all,17.607298,""
desi_2022,IE,desi_2b2,total_pophh,pc_hh_all,72.097121,""
desi_2022,IT,desi_2b2,total_pophh,pc_hh_all,99.716355,""
